IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,44216,216.239.38.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,8836,5015,12,15,2026-06-13T13:46:34.217-05:00,2026-06-13T13:46:34.453-05:00
17,10.215.173.1,52115,216.239.38.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,12382,6706,19,22,2026-06-13T13:46:34.439-05:00,2026-06-13T13:46:34.859-05:00
6,10.215.173.1,53048,216.239.38.223,443,10258,Gestor de archivos +,com.alphainventor.filemanager,HTTPS,Cerrado,firebaselogging-pa.googleapis.com,2443,4902,7,7,2026-06-13T13:46:38.914-05:00,2026-06-13T13:47:43.193-05:00
17,10.215.173.1,38047,142.251.218.33,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,18978,517860,156,491,2026-06-13T13:46:39.073-05:00,2026-06-13T13:47:09.278-05:00
17,10.215.173.1,38434,173.194.30.38,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,10269,338048,85,285,2026-06-13T13:46:40.436-05:00,2026-06-13T13:46:50.998-05:00
6,10.215.173.1,50096,216.239.38.223,443,10258,Gestor de archivos +,com.alphainventor.filemanager,HTTPS,Cerrado,firebaselogging.googleapis.com,1788,4748,7,8,2026-06-13T13:46:41.681-05:00,2026-06-13T13:47:43.193-05:00
6,10.215.173.1,52820,57.144.23.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,v.whatsapp.net,4770,1393,13,13,2026-06-13T13:46:51.056-05:00,2026-06-13T13:46:58.213-05:00
17,10.215.173.1,53324,172.217.156.100,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,14420,690949,112,562,2026-06-13T13:46:51.842-05:00,2026-06-13T13:46:54.216-05:00
6,10.215.173.1,52824,57.144.23.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,v.whatsapp.net,2787,1094,11,11,2026-06-13T13:46:52.313-05:00,2026-06-13T13:46:58.632-05:00
17,10.215.173.1,42508,216.239.38.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,7698,6960,13,18,2026-06-13T13:46:53.242-05:00,2026-06-13T13:46:53.560-05:00
6,10.215.173.1,56742,216.239.34.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1544,1735,7,7,2026-06-13T13:46:53.624-05:00,2026-06-13T13:47:58.250-05:00
6,10.215.173.1,60822,142.251.211.238,80,10256,WhatsApp,com.whatsapp,HTTP,Cerrado,clients3.google.com,366,295,4,4,2026-06-13T13:46:54.227-05:00,2026-06-13T13:47:58.250-05:00
17,10.215.173.1,48311,173.194.143.106,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,13347,493543,95,407,2026-06-13T13:46:54.986-05:00,2026-06-13T13:47:00.640-05:00
6,10.215.173.1,56754,216.239.34.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1557,1904,7,7,2026-06-13T13:46:57.567-05:00,2026-06-13T13:47:58.251-05:00
6,10.215.173.1,56760,216.239.34.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1635,1702,7,7,2026-06-13T13:46:57.812-05:00,2026-06-13T13:47:58.251-05:00
6,10.215.173.1,56774,216.239.34.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1743,2079,7,7,2026-06-13T13:46:58.211-05:00,2026-06-13T13:48:03.249-05:00
17,10.215.173.1,47572,173.194.30.104,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,21337,2918929,288,2290,2026-06-13T13:47:00.942-05:00,2026-06-13T13:47:04.674-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55456,2607:f8b0:4012:17::8,443,10175,Fotos,com.google.android.apps.photos,HTTPS,Cerrado,rr3---sn-9gv7dn7s.googlevideo.com,2403,4993,8,6,2026-06-13T13:47:02.152-05:00,2026-06-13T13:48:53.136-05:00
17,10.215.173.1,59095,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,20686,34808,89,82,2026-06-13T13:47:02.310-05:00,2026-06-13T13:47:07.601-05:00
17,10.215.173.1,35507,173.194.212.84,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,10535,176326,63,148,2026-06-13T13:47:02.401-05:00,2026-06-13T13:47:03.348-05:00
17,10.215.173.1,43130,173.194.212.95,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,6454,8583,14,15,2026-06-13T13:47:02.516-05:00,2026-06-13T13:47:02.907-05:00
17,10.215.173.1,43265,142.251.218.46,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,44942,924747,173,766,2026-06-13T13:47:02.542-05:00,2026-06-13T13:47:07.864-05:00
17,10.215.173.1,44227,216.239.36.223,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,6069,28949,21,35,2026-06-13T13:47:02.617-05:00,2026-06-13T13:47:05.976-05:00
17,10.215.173.1,33143,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5280,5899,13,12,2026-06-13T13:47:02.672-05:00,2026-06-13T13:47:02.888-05:00
17,10.215.173.1,56182,108.177.12.91,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,6465,8608,12,16,2026-06-13T13:47:02.853-05:00,2026-06-13T13:47:03.565-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,52908,2607:f8b0:4008:817::200e,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,one.google.com,2362,7790,8,7,2026-06-13T13:47:02.945-05:00,2026-06-13T13:47:07.711-05:00
17,10.215.173.1,54833,74.125.139.94,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,6450,16430,19,21,2026-06-13T13:47:04.359-05:00,2026-06-13T13:47:04.894-05:00
17,10.215.173.1,53744,142.251.218.33,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5385,11260,10,14,2026-06-13T13:47:04.735-05:00,2026-06-13T13:47:05.275-05:00
17,10.215.173.1,36708,192.178.50.67,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5562,24497,14,24,2026-06-13T13:47:04.739-05:00,2026-06-13T13:47:05.069-05:00
17,10.215.173.1,52721,216.239.38.223,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,4967,8380,9,13,2026-06-13T13:47:05.048-05:00,2026-06-13T13:47:05.293-05:00
17,10.215.173.1,58926,142.251.210.74,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,4812,10047,10,14,2026-06-13T13:47:05.200-05:00,2026-06-13T13:47:05.617-05:00
17,10.215.173.1,56060,142.251.210.74,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,8121,6347,15,18,2026-06-13T13:47:05.514-05:00,2026-06-13T13:47:05.996-05:00
17,10.215.173.1,55513,142.251.214.232,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,9166,349990,77,282,2026-06-13T13:47:05.706-05:00,2026-06-13T13:47:06.854-05:00
17,10.215.173.1,34091,74.125.134.92,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,7017,9101,13,14,2026-06-13T13:47:05.895-05:00,2026-06-13T13:47:06.261-05:00
17,10.215.173.1,47898,192.178.50.46,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5254,9707,15,17,2026-06-13T13:47:06.066-05:00,2026-06-13T13:47:06.496-05:00
17,10.215.173.1,58146,142.251.215.110,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,10743,126802,60,108,2026-06-13T13:47:06.116-05:00,2026-06-13T13:47:07.820-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,33058,2607:f8b0:4008:802::200e,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,play.google.com,2381,7345,9,8,2026-06-13T13:47:06.246-05:00,2026-06-13T13:47:07.711-05:00
17,10.215.173.1,40111,142.251.210.78,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,6297,10159,11,15,2026-06-13T13:47:06.727-05:00,2026-06-13T13:47:07.264-05:00
17,10.215.173.1,49717,192.178.50.74,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,7699,11421,15,17,2026-06-13T13:47:07.174-05:00,2026-06-13T13:47:07.587-05:00
17,10.215.173.1,42685,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5280,5846,13,11,2026-06-13T13:47:07.223-05:00,2026-06-13T13:47:07.286-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,56674,2607:f8b0:4008:808::200e,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,clientservices.googleapis.com,3209,8176,13,14,2026-06-13T13:47:07.252-05:00,2026-06-13T13:47:07.710-05:00
17,10.215.173.1,53830,192.178.50.74,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,13152,16384,43,53,2026-06-13T13:47:07.838-05:00,2026-06-13T13:47:08.584-05:00
17,10.215.173.1,54389,192.178.50.35,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,48359,729630,157,617,2026-06-13T13:47:07.853-05:00,2026-06-13T13:47:32.539-05:00
17,10.215.173.1,38871,142.251.154.119,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,100095,56893,157,150,2026-06-13T13:47:08.047-05:00,2026-06-13T13:47:55.720-05:00
17,10.215.173.1,39327,142.251.218.46,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,134491,25464,137,86,2026-06-13T13:47:08.700-05:00,2026-06-13T13:47:55.788-05:00
17,10.215.173.1,37414,74.125.139.133,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,22554,1969767,252,1608,2026-06-13T13:47:09.320-05:00,2026-06-13T13:47:35.145-05:00
17,10.215.173.1,60130,142.251.210.78,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,8933,5393,16,19,2026-06-13T13:47:12.684-05:00,2026-06-13T13:47:27.227-05:00
17,10.215.173.1,40176,142.251.215.110,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,7830,18526,18,21,2026-06-13T13:47:15.233-05:00,2026-06-13T13:47:18.159-05:00
17,10.215.173.1,40886,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,9270,13665,32,32,2026-06-13T13:47:15.383-05:00,2026-06-13T13:47:30.925-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48410,2607:f8b0:400c:c32::5c,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,tokenized.play.google.com,112897,159303,109,117,2026-06-13T13:47:15.432-05:00,2026-06-13T13:48:18.621-05:00
17,10.215.173.1,50412,142.251.215.14,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,11392,11369,22,22,2026-06-13T13:47:17.478-05:00,2026-06-13T13:47:36.333-05:00
17,10.215.173.1,48956,74.125.134.92,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,8225,6568,12,13,2026-06-13T13:47:17.841-05:00,2026-06-13T13:47:18.078-05:00
17,10.215.173.1,37763,142.251.107.92,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,236521,39402,280,204,2026-06-13T13:47:18.015-05:00,2026-06-13T13:47:55.819-05:00
17,10.215.173.1,41502,172.217.165.214,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,6190,19122,19,22,2026-06-13T13:47:20.031-05:00,2026-06-13T13:47:20.455-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,54864,2607:f8b0:4008:808::2016,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,play-lh.googleusercontent.com,2317,7183,7,6,2026-06-13T13:47:20.228-05:00,2026-06-13T13:48:23.739-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,54870,2607:f8b0:4008:808::2016,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,play-lh.googleusercontent.com,2317,7183,7,6,2026-06-13T13:47:20.232-05:00,2026-06-13T13:48:23.740-05:00
17,10.215.173.1,40599,192.178.50.46,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,13395,41401,39,50,2026-06-13T13:47:30.910-05:00,2026-06-13T13:47:32.426-05:00
17,10.215.173.1,56152,74.125.139.94,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,4167,4101,7,7,2026-06-13T13:47:31.327-05:00,2026-06-13T13:47:31.535-05:00
6,10.215.173.1,49266,142.250.98.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1343,1188,7,8,2026-06-13T13:47:33.077-05:00,2026-06-13T13:48:33.906-05:00
17,10.215.173.1,46001,74.125.139.133,443,10175,Fotos,com.google.android.apps.photos,UDP,Cerrado,,1278,97,1,1,2026-06-13T13:47:35.037-05:00,2026-06-13T13:47:35.137-05:00
6,10.215.173.1,38110,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2045,1661,8,8,2026-06-13T13:47:35.071-05:00,2026-06-13T13:47:35.263-05:00
17,10.215.173.1,51360,142.251.107.133,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,29652,376724,207,503,2026-06-13T13:47:35.081-05:00,2026-06-13T13:47:46.536-05:00
6,10.215.173.1,38122,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2086,1701,9,9,2026-06-13T13:47:35.276-05:00,2026-06-13T13:47:35.479-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43556,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,12145,26865,83,85,2026-06-13T13:47:44.472-05:00,2026-06-13T13:48:21.106-05:00
17,10.215.173.1,36304,216.239.32.223,443,10240,Google One,com.google.android.apps.subscriptions.red,QUIC,Cerrado,,11911,107001,91,131,2026-06-13T13:47:44.558-05:00,2026-06-13T13:47:47.368-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,54980,2001:4860:4802:34::223,443,10240,Google One,com.google.android.apps.subscriptions.red,HTTPS,Cerrado,subscriptionsmanagement-pa.googleapis.com,2313,5899,7,6,2026-06-13T13:47:44.565-05:00,2026-06-13T13:48:49.050-05:00
17,10.215.173.1,59166,216.239.38.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,10189,15015,23,30,2026-06-13T13:47:45.833-05:00,2026-06-13T13:47:46.265-05:00
17,10.215.173.1,33598,142.251.107.133,443,10175,Fotos,com.google.android.apps.photos,UDP,Cerrado,,1278,1278,1,1,2026-06-13T13:47:46.385-05:00,2026-06-13T13:47:46.495-05:00
17,10.215.173.1,45222,142.251.214.238,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,6525,6175,12,13,2026-06-13T13:47:46.416-05:00,2026-06-13T13:47:46.806-05:00
17,10.215.173.1,43377,142.251.107.133,443,10175,Fotos,com.google.android.apps.photos,QUIC,Cerrado,,60894,454495,484,759,2026-06-13T13:47:46.604-05:00,2026-06-13T13:48:13.727-05:00
17,10.215.173.1,55203,142.251.214.238,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,5681,4820,10,11,2026-06-13T13:47:46.762-05:00,2026-06-13T13:47:47.117-05:00
6,10.215.173.1,43622,216.239.38.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,androidplatformbackuprestore-pa.googleapis.com,2321,6474,9,12,2026-06-13T13:47:46.924-05:00,2026-06-13T13:48:49.051-05:00
17,10.215.173.1,54055,142.251.214.238,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,5141,4868,9,12,2026-06-13T13:47:47.027-05:00,2026-06-13T13:47:47.362-05:00
17,10.215.173.1,34801,108.177.11.94,443,10240,Google One,com.google.android.apps.subscriptions.red,QUIC,Cerrado,,28606,4407341,396,3478,2026-06-13T13:47:47.123-05:00,2026-06-13T13:47:48.183-05:00
17,10.215.173.1,43222,142.251.214.238,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,6448,6223,11,14,2026-06-13T13:47:47.273-05:00,2026-06-13T13:47:47.620-05:00
17,10.215.173.1,59110,142.251.214.238,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,5482,5931,12,14,2026-06-13T13:47:47.525-05:00,2026-06-13T13:47:47.997-05:00
6,10.215.173.1,45146,74.125.26.94,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,connectivitycheck.gstatic.com,1196,1276,7,7,2026-06-13T13:47:48.948-05:00,2026-06-13T13:48:49.051-05:00
6,10.215.173.1,38868,57.144.162.192,443,10227,,,HTTPS,Cerrado,i.instagram.com,565,382,5,5,2026-06-13T13:47:53.942-05:00,2026-06-13T13:47:54.137-05:00
17,10.215.173.1,43624,57.144.162.192,443,10227,,,QUIC,Cerrado,,489267,475903,649,637,2026-06-13T13:47:53.950-05:00,2026-06-13T13:49:32.693-05:00
17,10.215.173.1,47554,57.144.198.196,443,10227,,,QUIC,Cerrado,,112588,45263,524,446,2026-06-13T13:47:54.443-05:00,2026-06-13T14:02:05.304-05:00
17,fd00:2:fd00:1:fd00:1:fd00:1,43987,2a03:2880:f37d:c0:face:b00c:0:43fe,443,10227,,,QUIC,Cerrado,,6135,7142,9,12,2026-06-13T13:47:54.657-05:00,2026-06-13T13:47:54.832-05:00
17,10.215.173.1,37081,57.144.22.192,443,10227,,,QUIC,Cerrado,,173147,13610,178,70,2026-06-13T13:47:55.249-05:00,2026-06-13T13:50:20.594-05:00
17,10.215.173.1,52029,187.244.34.224,443,10227,,,QUIC,Cerrado,,356387,9594911,806,7821,2026-06-13T13:47:55.317-05:00,2026-06-13T13:48:09.224-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53594,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,,,TCP,Cerrado,,80,60,1,1,2026-06-13T13:47:56.386-05:00,2026-06-13T13:48:59.146-05:00
6,10.215.173.1,47412,57.144.198.144,443,10227,,,HTTPS,Cerrado,edge-mqtt.facebook.com,3920,2036,13,12,2026-06-13T13:47:56.466-05:00,2026-06-13T13:50:15.136-05:00
6,10.215.173.1,44052,57.144.22.3,443,10227,,,HTTPS,Cerrado,z-m-gateway.facebook.com,3508,5021,27,21,2026-06-13T13:47:56.701-05:00,2026-06-13T13:51:15.828-05:00
17,10.215.173.1,58156,187.244.34.209,443,10227,,,QUIC,Cerrado,,6080,17349,10,20,2026-06-13T13:48:01.515-05:00,2026-06-13T13:48:01.706-05:00
6,10.215.173.1,50570,187.244.50.35,443,10227,,,TLS,Cerrado,instagram.ftgz1-2.fna.fbcdn.net,359,168,4,4,2026-06-13T13:48:03.266-05:00,2026-06-13T13:48:03.313-05:00
17,10.215.173.1,34421,187.244.50.35,443,10227,,,QUIC,Cerrado,,1696,2250,5,6,2026-06-13T13:48:03.269-05:00,2026-06-13T13:48:03.328-05:00
17,fd00:2:fd00:1:fd00:1:fd00:1,34386,2806:260:102d:1:face:b00c:0:a7,443,10227,,,QUIC,Cerrado,,6307,19448,11,23,2026-06-13T13:48:03.558-05:00,2026-06-13T13:48:03.618-05:00
17,10.215.173.1,56872,57.144.22.192,443,10227,,,QUIC,Cerrado,,9424,259871,34,218,2026-06-13T13:48:04.047-05:00,2026-06-13T13:48:08.256-05:00
6,10.215.173.1,45774,157.240.14.15,443,10227,,,HTTPS,Cerrado,web.facebook.com,1689,10495,9,9,2026-06-13T13:48:04.117-05:00,2026-06-13T13:49:09.391-05:00
6,10.215.173.1,55692,157.240.14.52,443,10227,,,HTTPS,Cerrado,v.whatsapp.net,8369,4315,10,10,2026-06-13T13:48:04.573-05:00,2026-06-13T13:49:09.392-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,47272,2a03:2880:f332:24:face:b00c:0:6e2e,5222,10227,,,TCP,Cerrado,,320,60,4,1,2026-06-13T13:48:06.871-05:00,2026-06-13T13:49:14.396-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55030,2a03:2880:f332:24:face:b00c:0:6e2e,443,10227,,,TCP,Cerrado,,320,60,4,1,2026-06-13T13:48:07.121-05:00,2026-06-13T13:49:14.397-05:00
17,fd00:2:fd00:1:fd00:1:fd00:1,55375,2a03:2880:f37d:80:face:b00c:0:3,443,10227,,,QUIC,Cerrado,,95127,107022,119,142,2026-06-13T13:48:08.899-05:00,2026-06-13T13:48:45.666-05:00
17,10.215.173.1,59624,57.144.198.141,443,10227,,,QUIC,Cerrado,,10448,4359,12,11,2026-06-13T13:48:09.234-05:00,2026-06-13T13:48:09.637-05:00
6,10.215.173.1,48756,31.13.73.34,443,10227,,,HTTPS,Cerrado,97112852-09c6-4350-89a7-ff7933e257bf-netseer-ipaddr-assoc.xz.fbcdn.net,1150,4250,7,8,2026-06-13T13:48:10.569-05:00,2026-06-13T13:49:14.397-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48256,2a03:2880:f32b:4:face:b00c:0:79f4,443,10227,,,TCP,Cerrado,,560,60,7,1,2026-06-13T13:48:11.123-05:00,2026-06-13T13:50:20.192-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,45840,2a03:2880:f332:24:face:b00c:0:6e2e,80,10227,,,TCP,Cerrado,,80,60,1,1,2026-06-13T13:48:16.894-05:00,2026-06-13T13:49:19.401-05:00
6,10.215.173.1,37670,57.144.22.36,5222,10227,,,TCP,Cerrado,,6080,2253,16,16,2026-06-13T13:48:17.144-05:00,2026-06-13T13:49:19.402-05:00
6,10.215.173.1,49644,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2115,1701,9,9,2026-06-13T13:48:25.581-05:00,2026-06-13T13:48:25.782-05:00
6,10.215.173.1,40102,142.250.98.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1344,1188,7,8,2026-06-13T13:48:34.013-05:00,2026-06-13T13:49:34.401-05:00
17,fd00:2:fd00:1:fd00:1:fd00:1,43987,2a03:2880:f37d:c0:face:b00c:0:43fe,443,10227,,,UDP,Cerrado,,1408,1376,2,2,2026-06-13T13:48:45.837-05:00,2026-06-13T13:48:45.945-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48800,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1381,1685,10,9,2026-06-13T13:48:49.090-05:00,2026-06-13T13:48:59.147-05:00
17,10.215.173.1,58156,187.244.34.209,443,10227,,,UDP,Cerrado,,1376,1336,2,2,2026-06-13T13:48:52.711-05:00,2026-06-13T13:48:52.739-05:00
17,10.215.173.1,43377,142.251.107.133,443,10175,Fotos,com.google.android.apps.photos,UDP,Cerrado,,382,194,2,2,2026-06-13T13:48:53.017-05:00,2026-06-13T13:48:53.155-05:00
17,10.215.173.1,48385,142.251.154.119,443,10156,Chrome,com.android.chrome,UDP,Cerrado,,262,256,2,2,2026-06-13T13:48:53.081-05:00,2026-06-13T13:48:53.156-05:00
6,10.215.173.1,52880,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2086,1701,9,9,2026-06-13T13:48:53.117-05:00,2026-06-13T13:48:53.330-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39876,2607:f8b0:400c:c0f::85,443,10175,Fotos,com.google.android.apps.photos,HTTPS,Cerrado,sp1.googleusercontent.com,20337,122697,167,234,2026-06-13T13:48:53.150-05:00,2026-06-13T13:48:59.648-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39882,2607:f8b0:400c:c0f::85,443,10175,Fotos,com.google.android.apps.photos,HTTPS,Cerrado,sp1.googleusercontent.com,2239,9764,7,5,2026-06-13T13:48:53.163-05:00,2026-06-13T13:48:53.403-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39892,2607:f8b0:400c:c0f::85,443,10175,Fotos,com.google.android.apps.photos,HTTPS,Cerrado,sp1.googleusercontent.com,2147,9765,6,5,2026-06-13T13:48:53.169-05:00,2026-06-13T13:48:53.404-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39906,2607:f8b0:400c:c0f::85,443,10175,Fotos,com.google.android.apps.photos,HTTPS,Cerrado,sp1.googleusercontent.com,2211,9764,6,5,2026-06-13T13:48:53.173-05:00,2026-06-13T13:48:53.404-05:00
17,10.215.173.1,38871,142.251.154.119,443,10156,Chrome,com.android.chrome,UDP,Cerrado,,261,258,2,2,2026-06-13T13:48:53.188-05:00,2026-06-13T13:48:53.234-05:00
17,10.215.173.1,38856,142.251.154.119,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,19898,12599,55,54,2026-06-13T13:48:53.261-05:00,2026-06-13T13:52:26.420-05:00
6,10.215.173.1,60378,216.239.38.223,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play.googleapis.com,3511,2241,9,9,2026-06-13T13:48:53.291-05:00,2026-06-13T13:48:53.603-05:00
6,10.215.173.1,52890,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2087,1676,9,9,2026-06-13T13:48:53.337-05:00,2026-06-13T13:48:53.571-05:00
17,10.215.173.1,34421,187.244.50.35,443,10227,,,UDP,Cerrado,,1376,1336,2,2,2026-06-13T13:48:54.333-05:00,2026-06-13T13:48:54.402-05:00
6,10.215.173.1,52616,74.125.26.94,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,connectivitycheck.gstatic.com,1135,3896,7,7,2026-06-13T13:48:54.520-05:00,2026-06-13T13:49:54.628-05:00
17,fd00:2:fd00:1:fd00:1:fd00:1,34386,2806:260:102d:1:face:b00c:0:a7,443,10227,,,UDP,Cerrado,,1408,1376,2,2,2026-06-13T13:48:54.622-05:00,2026-06-13T13:48:54.654-05:00
6,10.215.173.1,60394,216.239.38.223,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play.googleapis.com,3199,6514,10,12,2026-06-13T13:48:54.742-05:00,2026-06-13T13:48:55.056-05:00
17,10.215.173.1,52029,187.244.34.224,443,10227,,,QUIC,Cerrado,,10907,314916,32,259,2026-06-13T13:48:58.739-05:00,2026-06-13T13:49:27.998-05:00
17,10.215.173.1,59624,57.144.198.141,443,10227,,,QUIC,Cerrado,,1472,1412,3,3,2026-06-13T13:49:00.642-05:00,2026-06-13T13:49:28.092-05:00
17,10.215.173.1,49604,216.239.32.223,443,10243,Home,com.google.android.apps.chromecast.app,QUIC,Cerrado,,8641,89782,50,81,2026-06-13T13:49:01.097-05:00,2026-06-13T13:49:01.460-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,45010,2001:4860:4802:32::223,443,10243,Home,com.google.android.apps.chromecast.app,HTTPS,Cerrado,people-pa.googleapis.com,2416,5968,9,8,2026-06-13T13:49:01.104-05:00,2026-06-13T13:49:02.381-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,50074,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,7609,16351,53,57,2026-06-13T13:49:01.147-05:00,2026-06-13T13:49:38.669-05:00
17,10.215.173.1,53747,142.251.152.1,443,10151,Google,com.google.android.googlequicksearchbox,QUIC,Cerrado,,31149,47956,90,91,2026-06-13T13:49:01.585-05:00,2026-06-13T13:49:06.412-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,38754,2001:4860:482d:100::,443,10151,Google,com.google.android.googlequicksearchbox,HTTPS,Cerrado,robinfrontend-pa.googleapis.com,2363,5929,8,7,2026-06-13T13:49:01.590-05:00,2026-06-13T13:49:29.339-05:00
